filename,id,datum,utm_zone,date,size
PNOA-MDT05-ETRS89-HU30-0039-LID.TIF,0039,ETRS89,30,2012,2.97
PNOA-MDT05-ETRS89-HU30-0040-LID.TIF,0040,ETRS89,30,2012,2.87
PNOA-MDT05-ETRS89-HU30-0041-LID.TIF,0041,ETRS89,30,2012,12.48
PNOA-MDT05-ETRS89-HU30-0043-LID.TIF,0043,ETRS89,30,2010,38.85
PNOA-MDT05-ETRS89-HU30-0044-LID.TIF,0044,ETRS89,30,2010,73.89
PNOA-MDT05-ETRS89-HU30-0045-LID.TIF,0045,ETRS89,30,2010,88.11
PNOA-MDT05-ETRS89-HU30-0046-LID.TIF,0046,ETRS89,30,"2009, 2010",88.46
PNOA-MDT05-ETRS89-HU30-0047-LID.TIF,0047,ETRS89,30,"2009, 2010",82.5
PNOA-MDT05-ETRS89-HU30-0048-LID.TIF,0048,ETRS89,30,2009,85.05
PNOA-MDT05-ETRS89-HU30-0049-LID.TIF,0049,ETRS89,30,"2009, 2012",91.51
PNOA-MDT05-ETRS89-HU30-0050-LID.TIF,0050,ETRS89,30,"2009, 2012",91.26
PNOA-MDT05-ETRS89-HU30-0051-LID.TIF,0051,ETRS89,30,2012,91.57
PNOA-MDT05-ETRS89-HU30-0052-LID.TIF,0052,ETRS89,30,2012,90.65
PNOA-MDT05-ETRS89-HU30-0053-LID.TIF,0053,ETRS89,30,2012,89.32
PNOA-MDT05-ETRS89-HU30-0054-LID.TIF,0054,ETRS89,30,2012,89.3
PNOA-MDT05-ETRS89-HU30-0055-LID.TIF,0055,ETRS89,30,"2010, 2012",88.38
PNOA-MDT05-ETRS89-HU30-0056-LID.TIF,0056,ETRS89,30,"2010, 2012",87.58
PNOA-MDT05-ETRS89-HU30-0057-LID.TIF,0057,ETRS89,30,2012,85.9
PNOA-MDT05-ETRS89-HU30-0058-LID.TIF,0058,ETRS89,30,2012,84.39
PNOA-MDT05-ETRS89-HU30-0059-LID.TIF,0059,ETRS89,30,"2010, 2012",84.48
PNOA-MDT05-ETRS89-HU30-0060-LID.TIF,0060,ETRS89,30,"2010, 2012",83.66
PNOA-MDT05-ETRS89-HU30-0061-LID.TIF,0061,ETRS89,30,"2010, 2012",80.43
PNOA-MDT05-ETRS89-HU30-0062-LID.TIF,0062,ETRS89,30,2012,82.48
PNOA-MDT05-ETRS89-HU30-0063-LID.TIF,0063,ETRS89,30,2012,74.43
PNOA-MDT05-ETRS89-HU30-0064-LID.TIF,0064,ETRS89,30,2012,74.47
PNOA-MDT05-ETRS89-HU30-0065-LID.TIF,0065,ETRS89,30,2012,83.15
PNOA-MDT05-ETRS89-HU30-0066-LID.TIF,0066,ETRS89,30,2012,35.07
PNOA-MDT05-ETRS89-HU30-0067-LID.TIF,0067,ETRS89,30,2010,14.23
PNOA-MDT05-ETRS89-HU30-0068-LID.TIF,0068,ETRS89,30,2010,86.95
PNOA-MDT05-ETRS89-HU30-0069-LID.TIF,0069,ETRS89,30,2010,88.27
PNOA-MDT05-ETRS89-HU30-0070-LID.TIF,0070,ETRS89,30,2010,87.58
PNOA-MDT05-ETRS89-HU30-0071-LID.TIF,0071,ETRS89,30,"2009, 2010",86.52
PNOA-MDT05-ETRS89-HU30-0072-LID.TIF,0072,ETRS89,30,2009,83.41
PNOA-MDT05-ETRS89-HU30-0073-LID.TIF,0073,ETRS89,30,2009,87.27
PNOA-MDT05-ETRS89-HU30-0074-LID.TIF,0074,ETRS89,30,"2009, 2012",92.13
PNOA-MDT05-ETRS89-HU30-0075-LID.TIF,0075,ETRS89,30,"2009, 2010, 2012",92.08
PNOA-MDT05-ETRS89-HU30-0076-LID.TIF,0076,ETRS89,30,"2010, 2012",90.4
PNOA-MDT05-ETRS89-HU30-0077-LID.TIF,0077,ETRS89,30,"2010, 2012",89.36
PNOA-MDT05-ETRS89-HU30-0078-LID.TIF,0078,ETRS89,30,"2010, 2012",89.6
PNOA-MDT05-ETRS89-HU30-0079-LID.TIF,0079,ETRS89,30,"2010, 2012",87.04
PNOA-MDT05-ETRS89-HU30-0080-LID.TIF,0080,ETRS89,30,"2010, 2012",86.01
PNOA-MDT05-ETRS89-HU30-0081-LID.TIF,0081,ETRS89,30,"2010, 2012",86.79
PNOA-MDT05-ETRS89-HU30-0082-LID.TIF,0082,ETRS89,30,"2010, 2012",84.77
PNOA-MDT05-ETRS89-HU30-0083-LID.TIF,0083,ETRS89,30,"2010, 2012",78.04
PNOA-MDT05-ETRS89-HU30-0084-LID.TIF,0084,ETRS89,30,"2010, 2012",82.29
PNOA-MDT05-ETRS89-HU30-0085-LID.TIF,0085,ETRS89,30,"2010, 2012",79.59
PNOA-MDT05-ETRS89-HU30-0086-LID.TIF,0086,ETRS89,30,"2010, 2012",80.83
PNOA-MDT05-ETRS89-HU30-0087-LID.TIF,0087,ETRS89,30,2012,82.98
PNOA-MDT05-ETRS89-HU30-0088-LID.TIF,0088,ETRS89,30,2012,85.2
PNOA-MDT05-ETRS89-HU30-0089-LID.TIF,0089,ETRS89,30,2012,85.79
PNOA-MDT05-ETRS89-HU30-0090-LID.TIF,0090,ETRS89,30,2012,85.58
PNOA-MDT05-ETRS89-HU30-0091B-LID.TIF,0091,ETRS89,30,2012,10.36
PNOA-MDT05-ETRS89-HU30-0091-LID.TIF,0091,ETRS89,30,2012,67.57
PNOA-MDT05-ETRS89-HU30-0092-LID.TIF,0092,ETRS89,30,2010,12.61
PNOA-MDT05-ETRS89-HU30-0093-LID.TIF,0093,ETRS89,30,2010,81.91
PNOA-MDT05-ETRS89-HU30-0094-LID.TIF,0094,ETRS89,30,2010,90.75
PNOA-MDT05-ETRS89-HU30-0095-LID.TIF,0095,ETRS89,30,2010,88.37
PNOA-MDT05-ETRS89-HU30-0096-LID.TIF,0096,ETRS89,30,"2009, 2010",87.81
PNOA-MDT05-ETRS89-HU30-0097-LID.TIF,0097,ETRS89,30,2009,86.85
PNOA-MDT05-ETRS89-HU30-0098-LID.TIF,0098,ETRS89,30,2009,87.39
PNOA-MDT05-ETRS89-HU30-0099-LID.TIF,0099,ETRS89,30,"2009, 2010, 2012",92.47
PNOA-MDT05-ETRS89-HU30-0100-LID.TIF,0100,ETRS89,30,"2009, 2010, 2012",90.89
PNOA-MDT05-ETRS89-HU30-0101-LID.TIF,0101,ETRS89,30,"2010, 2012",88.7
PNOA-MDT05-ETRS89-HU30-0102-LID.TIF,0102,ETRS89,30,"2010, 2012",86.28
PNOA-MDT05-ETRS89-HU30-0103-LID.TIF,0103,ETRS89,30,"2010, 2012",86.05
PNOA-MDT05-ETRS89-HU30-0104-LID.TIF,0104,ETRS89,30,2010,84.11
PNOA-MDT05-ETRS89-HU30-0105-LID.TIF,0105,ETRS89,30,2010,83.31
PNOA-MDT05-ETRS89-HU30-0106-LID.TIF,0106,ETRS89,30,"2010, 2012",83.35
PNOA-MDT05-ETRS89-HU30-0107-LID.TIF,0107,ETRS89,30,"2010, 2012",80.68
PNOA-MDT05-ETRS89-HU30-0108-LID.TIF,0108,ETRS89,30,"2010, 2012",76.57
PNOA-MDT05-ETRS89-HU30-0109-LID.TIF,0109,ETRS89,30,2010,79.5
PNOA-MDT05-ETRS89-HU30-0110-LID.TIF,0110,ETRS89,30,"2010, 2012",78.77
PNOA-MDT05-ETRS89-HU30-0111-LID.TIF,0111,ETRS89,30,"2010, 2012",78.29
PNOA-MDT05-ETRS89-HU30-0112-LID.TIF,0112,ETRS89,30,"2010, 2012",69.24
PNOA-MDT05-ETRS89-HU30-0113-LID.TIF,0113,ETRS89,30,2012,79.95
PNOA-MDT05-ETRS89-HU30-0114-LID.TIF,0114,ETRS89,30,2012,80.85
PNOA-MDT05-ETRS89-HU30-0115-LID.TIF,0115,ETRS89,30,2012,83.26
PNOA-MDT05-ETRS89-HU30-0116-LID.TIF,0116,ETRS89,30,2012,84.28
PNOA-MDT05-ETRS89-HU30-0117-LID.TIF,0117,ETRS89,30,"2010, 2012",82.34
PNOA-MDT05-ETRS89-HU30-0118B-LID.TIF,0118,ETRS89,30,"2008, 2009, 2010",17.55
PNOA-MDT05-ETRS89-HU30-0118-LID.TIF,0118,ETRS89,30,"2010, 2012",47.41
PNOA-MDT05-ETRS89-HU30-0119-LID.TIF,0119,ETRS89,30,2010,53.54
PNOA-MDT05-ETRS89-HU30-0120-LID.TIF,0120,ETRS89,30,2010,91.36
PNOA-MDT05-ETRS89-HU30-0121-LID.TIF,0121,ETRS89,30,2010,91.28
PNOA-MDT05-ETRS89-HU30-0122-LID.TIF,0122,ETRS89,30,"2009, 2010",88.67
PNOA-MDT05-ETRS89-HU30-0123-LID.TIF,0123,ETRS89,30,2009,87.66
PNOA-MDT05-ETRS89-HU30-0124-LID.TIF,0124,ETRS89,30,2009,88.78
PNOA-MDT05-ETRS89-HU30-0125-LID.TIF,0125,ETRS89,30,"2009, 2010",91.53
PNOA-MDT05-ETRS89-HU30-0126-LID.TIF,0126,ETRS89,30,"2009, 2010, 2012",89.47
PNOA-MDT05-ETRS89-HU30-0127-LID.TIF,0127,ETRS89,30,"2010, 2012",88.49
PNOA-MDT05-ETRS89-HU30-0128-LID.TIF,0128,ETRS89,30,2010,83.24
PNOA-MDT05-ETRS89-HU30-0129-LID.TIF,0129,ETRS89,30,2010,81.24
PNOA-MDT05-ETRS89-HU30-0130-LID.TIF,0130,ETRS89,30,2010,81.2
PNOA-MDT05-ETRS89-HU30-0131-LID.TIF,0131,ETRS89,30,2010,79.65
PNOA-MDT05-ETRS89-HU30-0132-LID.TIF,0132,ETRS89,30,2010,75.38
PNOA-MDT05-ETRS89-HU30-0133-LID.TIF,0133,ETRS89,30,2010,76.64
PNOA-MDT05-ETRS89-HU30-0134-LID.TIF,0134,ETRS89,30,2010,77.35
PNOA-MDT05-ETRS89-HU30-0135-LID.TIF,0135,ETRS89,30,2010,78.73
PNOA-MDT05-ETRS89-HU30-0136-LID.TIF,0136,ETRS89,30,"2010, 2012",79
PNOA-MDT05-ETRS89-HU30-0137-LID.TIF,0137,ETRS89,30,"2010, 2012",77.64
PNOA-MDT05-ETRS89-HU30-0138-LID.TIF,0138,ETRS89,30,"2010, 2012",78.35
PNOA-MDT05-ETRS89-HU30-0139-LID.TIF,0139,ETRS89,30,"2010, 2012",76.71
PNOA-MDT05-ETRS89-HU30-0140-LID.TIF,0140,ETRS89,30,2012,81.83
PNOA-MDT05-ETRS89-HU30-0141-LID.TIF,0141,ETRS89,30,2012,80.61
PNOA-MDT05-ETRS89-HU30-0142-LID.TIF,0142,ETRS89,30,"2010, 2012",82.74
PNOA-MDT05-ETRS89-HU30-0143-LID.TIF,0143,ETRS89,30,"2010, 2012",85.85
PNOA-MDT05-ETRS89-HU30-0144-LID.TIF,0144,ETRS89,30,"2010, 2012",88.2
PNOA-MDT05-ETRS89-HU30-0145B-LID.TIF,0145,ETRS89,30,2010,7.44
PNOA-MDT05-ETRS89-HU30-0145-LID.TIF,0145,ETRS89,30,2010,85.59
PNOA-MDT05-ETRS89-HU30-0146-LID.TIF,0146,ETRS89,30,2010,45.11
PNOA-MDT05-ETRS89-HU30-0147-LID.TIF,0147,ETRS89,30,2010,38.25
PNOA-MDT05-ETRS89-HU30-0148-LID.TIF,0148,ETRS89,30,"2008, 2009, 2010",71.98
PNOA-MDT05-ETRS89-HU30-0149B-LID.TIF,0149,ETRS89,30,"2008, 2009, 2010",5.16
PNOA-MDT05-ETRS89-HU30-0149-LID.TIF,0149,ETRS89,30,"2008, 2009, 2010",85.4
PNOA-MDT05-ETRS89-HU30-0150-LID.TIF,0150,ETRS89,30,"2008, 2009, 2010",43.03
PNOA-MDT05-ETRS89-HU30-0151-LID.TIF,0151,ETRS89,30,2010,30.41
PNOA-MDT05-ETRS89-HU30-0152-LID.TIF,0152,ETRS89,30,2010,79
PNOA-MDT05-ETRS89-HU30-0153-LID.TIF,0153,ETRS89,30,"2009, 2010",93.46
PNOA-MDT05-ETRS89-HU30-0154-LID.TIF,0154,ETRS89,30,"2009, 2010",90.12
PNOA-MDT05-ETRS89-HU30-0155-LID.TIF,0155,ETRS89,30,2009,87.85
PNOA-MDT05-ETRS89-HU30-0156-LID.TIF,0156,ETRS89,30,2009,90.34
PNOA-MDT05-ETRS89-HU30-0157-LID.TIF,0157,ETRS89,30,"2009, 2010",92.33
PNOA-MDT05-ETRS89-HU30-0158-LID.TIF,0158,ETRS89,30,"2009, 2010",83.8
PNOA-MDT05-ETRS89-HU30-0159-LID.TIF,0159,ETRS89,30,2010,85.75
PNOA-MDT05-ETRS89-HU30-0160-LID.TIF,0160,ETRS89,30,2010,77.33
PNOA-MDT05-ETRS89-HU30-0161-LID.TIF,0161,ETRS89,30,2010,73.05
PNOA-MDT05-ETRS89-HU30-0162-LID.TIF,0162,ETRS89,30,2010,73.93
PNOA-MDT05-ETRS89-HU30-0163-LID.TIF,0163,ETRS89,30,2010,74.52
PNOA-MDT05-ETRS89-HU30-0164-LID.TIF,0164,ETRS89,30,2010,73.03
PNOA-MDT05-ETRS89-HU30-0165-LID.TIF,0165,ETRS89,30,2010,75.18
PNOA-MDT05-ETRS89-HU30-0166-LID.TIF,0166,ETRS89,30,2010,74.84
PNOA-MDT05-ETRS89-HU30-0167-LID.TIF,0167,ETRS89,30,2010,76.53
PNOA-MDT05-ETRS89-HU30-0168-LID.TIF,0168,ETRS89,30,2010,74.2
PNOA-MDT05-ETRS89-HU30-0169-LID.TIF,0169,ETRS89,30,"2010, 2012",71.98
PNOA-MDT05-ETRS89-HU30-0170-LID.TIF,0170,ETRS89,30,"2010, 2012",73.49
PNOA-MDT05-ETRS89-HU30-0171-LID.TIF,0171,ETRS89,30,"2010, 2012",77.64
PNOA-MDT05-ETRS89-HU30-0172-LID.TIF,0172,ETRS89,30,2012,78.7
PNOA-MDT05-ETRS89-HU30-0173-LID.TIF,0173,ETRS89,30,2012,80.17
PNOA-MDT05-ETRS89-HU30-0174-LID.TIF,0174,ETRS89,30,"2010, 2012",81.87
PNOA-MDT05-ETRS89-HU30-0175-LID.TIF,0175,ETRS89,30,"2010, 2012",81.18
PNOA-MDT05-ETRS89-HU30-0176-LID.TIF,0176,ETRS89,30,2010,84.14
PNOA-MDT05-ETRS89-HU30-0177-LID.TIF,0177,ETRS89,30,2010,86.53
PNOA-MDT05-ETRS89-HU30-0178-LID.TIF,0178,ETRS89,30,2010,89.73
PNOA-MDT05-ETRS89-HU30-0179-LID.TIF,0179,ETRS89,30,2010,91
PNOA-MDT05-ETRS89-HU30-0180-LID.TIF,0180,ETRS89,30,"2008, 2009, 2010",91.41
PNOA-MDT05-ETRS89-HU30-0181-LID.TIF,0181,ETRS89,30,"2008, 2009, 2010",91.28
PNOA-MDT05-ETRS89-HU30-0182-LID.TIF,0182,ETRS89,30,"2008, 2009, 2010",93.52
PNOA-MDT05-ETRS89-HU30-0183-LID.TIF,0183,ETRS89,30,"2008, 2009, 2010",86.62
PNOA-MDT05-ETRS89-HU30-0184-LID.TIF,0184,ETRS89,30,2010,6.81
PNOA-MDT05-ETRS89-HU30-0185-LID.TIF,0185,ETRS89,30,"2009, 2010",77.39
PNOA-MDT05-ETRS89-HU30-0186-LID.TIF,0186,ETRS89,30,"2009, 2010",94
PNOA-MDT05-ETRS89-HU30-0187-LID.TIF,0187,ETRS89,30,2009,90.65
PNOA-MDT05-ETRS89-HU30-0188-LID.TIF,0188,ETRS89,30,2009,90.42
PNOA-MDT05-ETRS89-HU30-0189-LID.TIF,0189,ETRS89,30,2009,91.62
PNOA-MDT05-ETRS89-HU30-0190-LID.TIF,0190,ETRS89,30,"2009, 2010",91.89
PNOA-MDT05-ETRS89-HU30-0191-LID.TIF,0191,ETRS89,30,"2009, 2010",91.27
PNOA-MDT05-ETRS89-HU30-0192-LID.TIF,0192,ETRS89,30,2010,85.08
PNOA-MDT05-ETRS89-HU30-0193-LID.TIF,0193,ETRS89,30,2010,73.96
PNOA-MDT05-ETRS89-HU30-0194-LID.TIF,0194,ETRS89,30,2010,64.38
PNOA-MDT05-ETRS89-HU30-0195-LID.TIF,0195,ETRS89,30,2010,67.03
PNOA-MDT05-ETRS89-HU30-0196-LID.TIF,0196,ETRS89,30,2010,71.22
PNOA-MDT05-ETRS89-HU30-0197-LID.TIF,0197,ETRS89,30,2010,67.68
PNOA-MDT05-ETRS89-HU30-0198-LID.TIF,0198,ETRS89,30,2010,69.31
PNOA-MDT05-ETRS89-HU30-0199-LID.TIF,0199,ETRS89,30,2010,71.57
PNOA-MDT05-ETRS89-HU30-0200-LID.TIF,0200,ETRS89,30,2010,74.04
PNOA-MDT05-ETRS89-HU30-0201-LID.TIF,0201,ETRS89,30,2010,77.02
PNOA-MDT05-ETRS89-HU30-0202-LID.TIF,0202,ETRS89,30,2010,76.06
PNOA-MDT05-ETRS89-HU30-0203-LID.TIF,0203,ETRS89,30,"2010, 2012",74.13
PNOA-MDT05-ETRS89-HU30-0204-LID.TIF,0204,ETRS89,30,"2010, 2012",75.02
PNOA-MDT05-ETRS89-HU30-0205-LID.TIF,0205,ETRS89,30,"2010, 2012",76
PNOA-MDT05-ETRS89-HU30-0206-LID.TIF,0206,ETRS89,30,"2010, 2012",73.66
PNOA-MDT05-ETRS89-HU30-0207-LID.TIF,0207,ETRS89,30,"2010, 2012",80.11
PNOA-MDT05-ETRS89-HU30-0208-LID.TIF,0208,ETRS89,30,"2010, 2012",85.06
PNOA-MDT05-ETRS89-HU30-0209-LID.TIF,0209,ETRS89,30,2010,86.18
PNOA-MDT05-ETRS89-HU30-0210-LID.TIF,0210,ETRS89,30,2010,85.45
PNOA-MDT05-ETRS89-HU30-0211-LID.TIF,0211,ETRS89,30,2010,87.67
PNOA-MDT05-ETRS89-HU30-0212-LID.TIF,0212,ETRS89,30,2010,89.21
PNOA-MDT05-ETRS89-HU30-0213-LID.TIF,0213,ETRS89,30,"2008, 2009, 2010",89.95
PNOA-MDT05-ETRS89-HU30-0214-LID.TIF,0214,ETRS89,30,"2008, 2009, 2010",92.2
PNOA-MDT05-ETRS89-HU30-0215-LID.TIF,0215,ETRS89,30,"2008, 2009, 2010",92.39
PNOA-MDT05-ETRS89-HU30-0216-LID.TIF,0216,ETRS89,30,"2008, 2009, 2010",91.83
PNOA-MDT05-ETRS89-HU30-0217B-LID.TIF,0217,ETRS89,30,"2008, 2009, 2010",3.44
PNOA-MDT05-ETRS89-HU30-0217-LID.TIF,0217,ETRS89,30,"2008, 2009, 2010",76.65
PNOA-MDT05-ETRS89-HU30-0218-LID.TIF,0218,ETRS89,30,"2008, 2009, 2010",63.61
PNOA-MDT05-ETRS89-HU30-0219-LID.TIF,0219,ETRS89,30,"2008, 2009, 2010",55.66
PNOA-MDT05-ETRS89-HU30-0220-LID.TIF,0220,ETRS89,30,"2008, 2009, 2010",84.7
PNOA-MDT05-ETRS89-HU30-0221-LID.TIF,0221,ETRS89,30,"2008, 2009, 2010",9.63
PNOA-MDT05-ETRS89-HU30-0222-LID.TIF,0222,ETRS89,30,2010,2.27
PNOA-MDT05-ETRS89-HU30-0223-LID.TIF,0223,ETRS89,30,"2009, 2010",74.12
PNOA-MDT05-ETRS89-HU30-0224-LID.TIF,0224,ETRS89,30,2009,94.58
PNOA-MDT05-ETRS89-HU30-0225-LID.TIF,0225,ETRS89,30,2009,91.09
PNOA-MDT05-ETRS89-HU30-0226-LID.TIF,0226,ETRS89,30,2009,88.16
PNOA-MDT05-ETRS89-HU30-0227-LID.TIF,0227,ETRS89,30,2009,90
PNOA-MDT05-ETRS89-HU30-0228-LID.TIF,0228,ETRS89,30,"2009, 2010",88.4
PNOA-MDT05-ETRS89-HU30-0229-LID.TIF,0229,ETRS89,30,"2009, 2010",89.99
PNOA-MDT05-ETRS89-HU30-0230-LID.TIF,0230,ETRS89,30,2010,86.43
PNOA-MDT05-ETRS89-HU30-0231-LID.TIF,0231,ETRS89,30,2010,75.09
PNOA-MDT05-ETRS89-HU30-0232-LID.TIF,0232,ETRS89,30,2010,64.19
PNOA-MDT05-ETRS89-HU30-0233-LID.TIF,0233,ETRS89,30,2010,71.46
PNOA-MDT05-ETRS89-HU30-0234-LID.TIF,0234,ETRS89,30,2010,71.21
PNOA-MDT05-ETRS89-HU30-0235-LID.TIF,0235,ETRS89,30,2010,69.19
PNOA-MDT05-ETRS89-HU30-0236-LID.TIF,0236,ETRS89,30,2010,69.96
PNOA-MDT05-ETRS89-HU30-0237-LID.TIF,0237,ETRS89,30,2010,73.21
PNOA-MDT05-ETRS89-HU30-0238-LID.TIF,0238,ETRS89,30,2010,74.35
PNOA-MDT05-ETRS89-HU30-0239-LID.TIF,0239,ETRS89,30,2010,78.77
PNOA-MDT05-ETRS89-HU30-0240-LID.TIF,0240,ETRS89,30,2010,83.55
PNOA-MDT05-ETRS89-HU30-0241-LID.TIF,0241,ETRS89,30,2010,83.11
PNOA-MDT05-ETRS89-HU30-0242-LID.TIF,0242,ETRS89,30,2010,83.18
PNOA-MDT05-ETRS89-HU30-0243-LID.TIF,0243,ETRS89,30,"2010, 2012",78.12
PNOA-MDT05-ETRS89-HU30-0244-LID.TIF,0244,ETRS89,30,"2010, 2012",70.84
PNOA-MDT05-ETRS89-HU30-0245-LID.TIF,0245,ETRS89,30,"2010, 2012",72.68
PNOA-MDT05-ETRS89-HU30-0246-LID.TIF,0246,ETRS89,30,2010,82.57
PNOA-MDT05-ETRS89-HU30-0247-LID.TIF,0247,ETRS89,30,2010,81.92
PNOA-MDT05-ETRS89-HU30-0248-LID.TIF,0248,ETRS89,30,2010,84.49
PNOA-MDT05-ETRS89-HU30-0249-LID.TIF,0249,ETRS89,30,2010,88.09
PNOA-MDT05-ETRS89-HU30-0250-LID.TIF,0250,ETRS89,30,2010,87.23
PNOA-MDT05-ETRS89-HU30-0251-LID.TIF,0251,ETRS89,30,"2008, 2009, 2010",89.35
PNOA-MDT05-ETRS89-HU30-0252-LID.TIF,0252,ETRS89,30,"2008, 2009, 2010",89.91
PNOA-MDT05-ETRS89-HU30-0253-LID.TIF,0253,ETRS89,30,"2008, 2009, 2010",91.75
PNOA-MDT05-ETRS89-HU30-0254-LID.TIF,0254,ETRS89,30,"2008, 2009, 2010",93.04
PNOA-MDT05-ETRS89-HU30-0255-LID.TIF,0255,ETRS89,30,"2008, 2009, 2010",93.09
PNOA-MDT05-ETRS89-HU30-0256-LID.TIF,0256,ETRS89,30,"2008, 2009, 2010",93.96
PNOA-MDT05-ETRS89-HU30-0257-LID.TIF,0257,ETRS89,30,"2008, 2009, 2010",95.07
PNOA-MDT05-ETRS89-HU30-0258-LID.TIF,0258,ETRS89,30,"2008, 2009, 2010",78.14
PNOA-MDT05-ETRS89-HU30-0259-LID.TIF,0259,ETRS89,30,"2008, 2009, 2010",22.69
PNOA-MDT05-ETRS89-HU30-0260-LID.TIF,0260,ETRS89,30,"2009, 2010",8.83
PNOA-MDT05-ETRS89-HU30-0261-LID.TIF,0261,ETRS89,30,"2009, 2010",85.11
PNOA-MDT05-ETRS89-HU30-0262-LID.TIF,0262,ETRS89,30,2009,54.27
PNOA-MDT05-ETRS89-HU30-0263-LID.TIF,0263,ETRS89,30,2009,86.96
PNOA-MDT05-ETRS89-HU30-0264-LID.TIF,0264,ETRS89,30,2009,79.02
PNOA-MDT05-ETRS89-HU30-0265-LID.TIF,0265,ETRS89,30,2009,90.68
PNOA-MDT05-ETRS89-HU30-0266-LID.TIF,0266,ETRS89,30,"2009, 2010",88.96
PNOA-MDT05-ETRS89-HU30-0267-LID.TIF,0267,ETRS89,30,2010,84.83
PNOA-MDT05-ETRS89-HU30-0268-LID.TIF,0268,ETRS89,30,2010,80.75
PNOA-MDT05-ETRS89-HU30-0269-LID.TIF,0269,ETRS89,30,2010,75.84
PNOA-MDT05-ETRS89-HU30-0270-LID.TIF,0270,ETRS89,30,2010,70.93
PNOA-MDT05-ETRS89-HU30-0271-LID.TIF,0271,ETRS89,30,2010,71.65
PNOA-MDT05-ETRS89-HU30-0272-LID.TIF,0272,ETRS89,30,2010,69.3
PNOA-MDT05-ETRS89-HU30-0273-LID.TIF,0273,ETRS89,30,2010,65
PNOA-MDT05-ETRS89-HU30-0274-LID.TIF,0274,ETRS89,30,2010,72.34
PNOA-MDT05-ETRS89-HU30-0275-LID.TIF,0275,ETRS89,30,2010,73.24
PNOA-MDT05-ETRS89-HU30-0276-LID.TIF,0276,ETRS89,30,2010,73.67
PNOA-MDT05-ETRS89-HU30-0277-LID.TIF,0277,ETRS89,30,2010,77.52
PNOA-MDT05-ETRS89-HU30-0278-LID.TIF,0278,ETRS89,30,2010,81.1
PNOA-MDT05-ETRS89-HU30-0279-LID.TIF,0279,ETRS89,30,2010,82.72
PNOA-MDT05-ETRS89-HU30-0280-LID.TIF,0280,ETRS89,30,2010,82.18
PNOA-MDT05-ETRS89-HU30-0281-LID.TIF,0281,ETRS89,30,"2010, 2012",82.97
PNOA-MDT05-ETRS89-HU30-0282-LID.TIF,0282,ETRS89,30,"2010, 2012",71.93
PNOA-MDT05-ETRS89-HU30-0283-LID.TIF,0283,ETRS89,30,"2010, 2012",75.73
PNOA-MDT05-ETRS89-HU30-0284-LID.TIF,0284,ETRS89,30,2010,75.98
PNOA-MDT05-ETRS89-HU30-0285-LID.TIF,0285,ETRS89,30,2010,76.18
PNOA-MDT05-ETRS89-HU30-0286-LID.TIF,0286,ETRS89,30,2010,77.16
PNOA-MDT05-ETRS89-HU30-0287-LID.TIF,0287,ETRS89,30,2010,83.68
PNOA-MDT05-ETRS89-HU30-0288-LID.TIF,0288,ETRS89,30,2010,86.63
PNOA-MDT05-ETRS89-HU30-0289-LID.TIF,0289,ETRS89,30,"2008, 2009, 2010",88.24
PNOA-MDT05-ETRS89-HU30-0290-LID.TIF,0290,ETRS89,30,"2008, 2009, 2010",90.08
PNOA-MDT05-ETRS89-HU30-0291-LID.TIF,0291,ETRS89,30,"2008, 2009, 2010",91.21
PNOA-MDT05-ETRS89-HU30-0292-LID.TIF,0292,ETRS89,30,"2008, 2009, 2010",91.68
PNOA-MDT05-ETRS89-HU30-0293-LID.TIF,0293,ETRS89,30,"2008, 2009, 2010",91.65
PNOA-MDT05-ETRS89-HU30-0294-LID.TIF,0294,ETRS89,30,"2008, 2009, 2010",93.04
PNOA-MDT05-ETRS89-HU30-0295-LID.TIF,0295,ETRS89,30,"2008, 2009, 2010",94.51
PNOA-MDT05-ETRS89-HU30-0296-LID.TIF,0296,ETRS89,30,"2008, 2009, 2010",82.21
PNOA-MDT05-ETRS89-HU30-0297-LID.TIF,0297,ETRS89,30,"2008, 2009, 2010",9.71
PNOA-MDT05-ETRS89-HU30-0298-LID.TIF,0298,ETRS89,30,2009,8.44
PNOA-MDT05-ETRS89-HU30-0299-LID.TIF,0299,ETRS89,30,2009,30.45
PNOA-MDT05-ETRS89-HU30-0300B-LID.TIF,0300,ETRS89,30,2009,0.98
PNOA-MDT05-ETRS89-HU30-0300-LID.TIF,0300,ETRS89,30,2009,12.93
PNOA-MDT05-ETRS89-HU30-0301-LID.TIF,0301,ETRS89,30,2009,89.98
PNOA-MDT05-ETRS89-HU30-0302B-LID.TIF,0302,ETRS89,30,2009,9.46
PNOA-MDT05-ETRS89-HU30-0302-LID.TIF,0302,ETRS89,30,2009,82.47
PNOA-MDT05-ETRS89-HU30-0303B-LID.TIF,0303,ETRS89,30,2009,12.39
PNOA-MDT05-ETRS89-HU30-0303-LID.TIF,0303,ETRS89,30,2009,88.06
PNOA-MDT05-ETRS89-HU30-0304-LID.TIF,0304,ETRS89,30,"2009, 2010",44
PNOA-MDT05-ETRS89-HU30-0305-LID.TIF,0305,ETRS89,30,2010,58.74
PNOA-MDT05-ETRS89-HU30-0306-LID.TIF,0306,ETRS89,30,2010,81.02
